Date,Iprec,WindSp,WindDir,RelHum,AirT,Swglobal
21/10/2009 05:00 ,0,1.4,187.74,83.18,-1.21,-0.8
21/10/2009 06:00 ,0,1.56,50.21,83.33,-1.14,-0.77
21/10/2009 07:00 ,0,1.57,106.64,83.25,-1.11,2.53
21/10/2009 08:00 ,0,1,40.43,81.93,-0.97,42.28
21/10/2009 09:00 ,0,1.09,85.81,82.6,-0.57,97.93
21/10/2009 10:00 ,0,1.58,64.67,79.08,0.35,236.73
21/10/2009 11:00 ,0,2.09,72.41,76.15,1.39,372.08
21/10/2009 12:00 ,0,1.87,58.82,70.37,2.49,514.35
21/10/2009 13:00 ,0,1.8,55.83,71.03,3.1,433.55
21/10/2009 14:00 ,0,1.77,52.89,69.46,4.03,360.13
21/10/2009 15:00 ,0,2.18,40.52,68.12,5.08,352.9
21/10/2009 16:00 ,0,1.28,68.54,72.06,4.24,129.98
21/10/2009 17:00 ,0,0.98,67.43,75.26,3.51,37.32
21/10/2009 18:00 ,0,1.05,43.14,77.41,3.1,1.85
21/10/2009 19:00 ,0,1.02,54.8,82.75,2.23,-0.85
21/10/2009 20:00 ,0,1.2,70.44,85.53,1.76,-0.85
21/10/2009 21:00 ,0,1.39,94.95,88.63,1.39,-0.85
21/10/2009 22:00 ,0,1.48,63.91,93.7,0.83,-0.85
21/10/2009 23:00 ,0,1.87,250.35,97.93,0.58,-0.82
22/10/2009 00:00 ,0,1.67,210.38,101.03,0.67,-0.82
22/10/2009 01:00 ,0,1.6,225.6,101.4,0.9,-0.85
22/10/2009 02:00 ,0.2,1.64,236.88,101.58,1.3,-0.85
22/10/2009 03:00 ,0.8,1.45,235.4,101.53,1.86,-0.85
22/10/2009 04:00 ,0.5,1.4,249.94,101.48,1.95,-0.82
22/10/2009 05:00 ,0.1,1.46,185.78,101.6,1.69,-0.85
22/10/2009 06:00 ,0,1.4,32.34,101.55,2.27,-0.85
22/10/2009 07:00 ,0,1.23,46.31,101.48,2.75,0.2
22/10/2009 08:00 ,0,1.21,43.93,101.4,3,5.62
22/10/2009 09:00 ,0,1.3,49.78,101.38,3.13,17.9
22/10/2009 10:00 ,0.1,0.98,78.3,101.28,3.45,33.8
22/10/2009 11:00 ,0.5,1.37,68.3,101.23,3.75,45.53
22/10/2009 12:00 ,0.6,1.1,45.88,101.18,3.9,78.35
22/10/2009 13:00 ,0.5,0.82,83.21,100.93,4.65,111.43
22/10/2009 14:00 ,0.3,0.82,63.02,100.65,4.67,72.28
22/10/2009 15:00 ,0.4,0.9,59.01,100.73,4.51,70.21
22/10/2009 16:00 ,0.4,0.83,23.29,100.85,4.55,61.95
22/10/2009 17:00 ,0.1,0.66,53.15,100.78,4.59,38.26
22/10/2009 18:00 ,0,1.09,68.08,100.8,4.41,1.62
22/10/2009 19:00 ,0,1.63,101.42,99.78,4.17,-0.85
22/10/2009 20:00 ,0,1.64,192.22,98.25,3.88,-0.85
22/10/2009 21:00 ,0,2.28,149.85,97.45,3.76,-0.85
22/10/2009 22:00 ,0,2.4,158.65,96.73,3.67,-0.85
22/10/2009 23:00 ,0,2.15,263.39,96.03,3.94,-0.85
23/10/2009 00:00 ,0,2.3,189.54,95.48,3.54,-0.85
23/10/2009 01:00 ,0,2.32,198.86,94.28,3.25,-0.85
23/10/2009 02:00 ,0,2.52,220.96,94.2,2.87,-0.85
23/10/2009 03:00 ,0,2.93,66.91,93.2,2.77,-0.85
23/10/2009 04:00 ,0,3.08,102.74,92.4,2.7,-0.85
23/10/2009 05:00 ,0,2.22,91.42,93.38,2.49,-0.85
23/10/2009 06:00 ,0,1.93,109.76,93.23,2.23,-0.85
23/10/2009 07:00 ,0,2.72,136.01,92.5,2.27,1.68
23/10/2009 08:00 ,0,2.19,56.35,91.2,2.66,34.6
23/10/2009 09:00 ,0,2.14,92.64,84.97,3.99,121.98
23/10/2009 10:00 ,0,2.26,35.79,83.06,4.99,175.13
23/10/2009 11:00 ,0,1.21,103.84,77.3,6.73,362.43
23/10/2009 12:00 ,0,1.64,41.05,66.95,8.3,360.23
23/10/2009 13:00 ,0,1.8,42.94,52.59,9.95,264.33
23/10/2009 14:00 ,0,2.55,40.05,53.61,9.33,133.03
23/10/2009 15:00 ,0,3.49,14.18,53.97,8.77,75.69
23/10/2009 16:00 ,0,3.6,45.86,61.76,8.01,36.75
23/10/2009 17:00 ,0.2,2.75,110.93,74.55,6.37,13.35
23/10/2009 18:00 ,0,2.35,100.33,75.02,6.1,0.57
23/10/2009 19:00 ,0,2.11,110.01,69.64,6.24,-0.85
23/10/2009 20:00 ,0,2.34,88.23,66.61,6.35,-0.85
23/10/2009 21:00 ,0,2.68,123.42,63.73,6.25,-0.85
23/10/2009 22:00 ,0,2.74,134.34,60.6,6.62,-0.85
23/10/2009 23:00 ,0,2.69,126.24,58.78,6.82,-0.85
24/10/2009 00:00 ,0,3.42,138.21,58.42,6.73,-0.85
24/10/2009 01:00 ,0,3.46,170.59,57.01,6.62,-0.85
24/10/2009 02:00 ,0,2.85,143.58,55.17,6.72,-0.85
24/10/2009 03:00 ,0,3.34,209.39,54.28,6.59,-0.85
24/10/2009 04:00 ,0,3.79,235.56,54.99,6.62,-0.85
24/10/2009 05:00 ,0,3,100.76,55,6.42,-0.85
24/10/2009 06:00 ,0,2.64,74.76,54.81,6.42,-0.85
24/10/2009 07:00 ,0,3.28,90.11,54.4,6.43,1.45
24/10/2009 08:00 ,0,2.84,66.17,54.84,6.21,23.66
24/10/2009 09:00 ,0,2.65,83.48,50.82,7.05,203.78
24/10/2009 10:00 ,0,2.27,75.34,49.97,7.92,330.68
24/10/2009 11:00 ,0,2.21,57,45.62,9.19,429.15
24/10/2009 12:00 ,0,3.71,60.25,43.5,10.41,486.88
24/10/2009 13:00 ,0,2.35,78.03,39.42,11.39,456.18
24/10/2009 14:00 ,0,3.02,70.91,39.21,11.46,348.93
24/10/2009 15:00 ,0,2.53,46.06,37.95,12.34,300.43
24/10/2009 16:00 ,0,2.4,48.16,37.62,11.68,183.2
24/10/2009 17:00 ,0,1.93,63.66,33.39,11.76,88.57
24/10/2009 18:00 ,0,2.44,44.11,33.93,10.78,2.53
24/10/2009 19:00 ,0,3,87.06,32.56,10.17,-0.85
24/10/2009 20:00 ,0,3.43,66.46,30.33,10.12,-0.85
24/10/2009 21:00 ,0,3.25,29.01,27.65,10.25,-0.85
24/10/2009 22:00 ,0,2.65,44.85,24.8,10.59,-0.85
24/10/2009 23:00 ,0,2.8,72.54,24.91,10.36,-0.85
25/10/2009 00:00 ,0,2.62,177.65,24.72,10.13,-0.85
25/10/2009 01:00 ,0,2.82,209.69,26.68,10.1,-0.85
25/10/2009 02:00 ,0,2.78,138.38,29.77,8.85,-0.85
25/10/2009 03:00 ,0,2.79,220.69,31.77,8.2,-0.85
25/10/2009 04:00 ,0,2.71,172.04,34.43,7.95,-0.85
25/10/2009 05:00 ,0,2.63,193.57,35.67,7.74,-0.85
25/10/2009 06:00 ,0,2.55,41.87,34.73,8.51,-0.85
25/10/2009 07:00 ,0,2.44,47.13,39.67,9.26,1.42
25/10/2009 08:00 ,0,2.28,71.2,46.18,9.95,34.74
25/10/2009 09:00 ,0,1.46,69.72,44.56,11.02,227.83
25/10/2009 10:00 ,0,1.72,39.71,45.5,12.04,335.28
25/10/2009 11:00 ,0,1.37,67.63,49.83,12.96,424
25/10/2009 12:00 ,0,1.84,71.06,48.75,12.71,476.23
25/10/2009 13:00 ,0,2.17,55.43,45.92,13.17,482.15
25/10/2009 14:00 ,0,2.14,93.15,45.77,13.91,428.2
25/10/2009 15:00 ,0,1.78,52.96,45.3,14.17,330.63
25/10/2009 16:00 ,0,1.24,75.5,51.4,13.43,203.33
25/10/2009 17:00 ,0,0.9,62.69,54.6,11.62,65.58
25/10/2009 18:00 ,0,1.2,44.9,61.21,9.36,2.27
25/10/2009 19:00 ,0,2.71,66.97,60.7,9.25,-0.85
25/10/2009 20:00 ,0,3.34,80.46,62.53,8.82,-0.85
25/10/2009 21:00 ,0,2.72,62.69,64.79,8.28,-0.85
25/10/2009 22:00 ,0,3.29,217.54,67.12,7.79,-0.85
25/10/2009 23:00 ,0,2.91,139.82,68.86,7.35,-0.85
26/10/2009 00:00 ,0,2.28,144.89,71.26,6.81,-0.85
26/10/2009 01:00 ,0,3.28,182.78,72.47,6.6,-0.85
26/10/2009 02:00 ,0,2.59,181.53,74.21,6.23,-0.85
26/10/2009 03:00 ,0,2.87,246.32,75.1,6.07,-0.85
26/10/2009 04:00 ,0,3.02,125.34,75.23,5.94,-0.85
26/10/2009 05:00 ,0,3.03,153.98,75.92,5.83,-0.85
26/10/2009 06:00 ,0,2.82,74.11,73.88,5.94,-0.85
26/10/2009 07:00 ,0,3.35,141.39,74.86,5.76,1.68
26/10/2009 08:00 ,0,3.7,55.56,73.96,5.97,17.44
26/10/2009 09:00 ,0,2.63,69.46,64.84,7.92,201.35
26/10/2009 10:00 ,0,1.13,47.72,63.4,9.79,320.38
26/10/2009 11:00 ,0,1.55,45.58,64.57,10.29,422.95
26/10/2009 12:00 ,0,1.91,60.95,61.93,10.99,466.9
26/10/2009 13:00 ,0,2.37,21.29,58.71,12.31,452.4
26/10/2009 14:00 ,0,2.6,34.65,46.75,13.9,421.58
26/10/2009 15:00 ,0,2.29,70.41,29.9,15.54,334.85
26/10/2009 16:00 ,0,2.36,92.36,22.8,15.24,205.48
26/10/2009 17:00 ,0,2.03,78.37,25.56,14.31,67.47
26/10/2009 18:00 ,0,2.59,166.32,26.93,12.19,1.96
26/10/2009 19:00 ,0,3.44,129.2,24.12,10.48,-0.85
26/10/2009 20:00 ,0,3.37,204.72,20.07,10.73,-0.85
26/10/2009 21:00 ,0,3.6,80.53,20.8,10.48,-0.85
26/10/2009 22:00 ,0,3.25,15.09,24.12,9.03,-0.85
26/10/2009 23:00 ,0,3.72,56.39,26.95,7.44,-0.85
27/10/2009 00:00 ,0,3.78,284.83,26.79,6.99,-0.85
27/10/2009 01:00 ,0,3.24,269.8,26.5,6.67,-0.85
27/10/2009 02:00 ,0,3.17,112.22,26.05,6.82,-0.85
27/10/2009 03:00 ,0,3.56,332.5,27.85,6.5,-0.85
27/10/2009 04:00 ,0,3.57,330.46,24.9,6.17,-0.85
27/10/2009 05:00 ,0,3.38,349.72,22.46,6.68,-0.85
27/10/2009 06:00 ,0,3.07,262.6,20.07,7.2,-0.85
27/10/2009 07:00 ,0,2.64,268.98,19.31,7.85,1.42
27/10/2009 08:00 ,0,2.94,185.34,23.2,7.68,15.96
27/10/2009 09:00 ,0,1.85,257.19,23.61,8.8,201.8
27/10/2009 10:00 ,0,1.21,103.85,30.91,9.56,336.1
27/10/2009 11:00 ,0,1.88,195.13,42.4,9.41,425.55
27/10/2009 12:00 ,0,2.1,25.21,42.45,9.81,459.65
27/10/2009 13:00 ,0,1.93,30.99,40.67,10.7,459.03
27/10/2009 14:00 ,0,2.11,50.54,37.92,10.9,432.45
27/10/2009 15:00 ,0,1.8,63.19,36.43,10.9,333.75
27/10/2009 16:00 ,0,1.96,63.61,33.94,10.69,187.68
27/10/2009 17:00 ,0,1.56,112.09,38.99,9.27,41.75
27/10/2009 18:00 ,0,2.73,112.58,41.1,7.9,1.76
27/10/2009 19:00 ,0,3.3,106.54,36.17,7.91,-0.85
27/10/2009 20:00 ,0,3.59,257.54,30.36,8.45,-0.85
27/10/2009 21:00 ,0,3.4,96.88,27.46,8.83,-0.85
27/10/2009 22:00 ,0,3.69,30.65,26.95,8.84,-0.85
27/10/2009 23:00 ,0,4.05,36.26,27.35,8.3,-0.85
28/10/2009 00:00 ,0,3.63,183.42,28.81,7.47,-0.85
28/10/2009 01:00 ,0,3.37,10.02,31.32,6.3,-0.85
28/10/2009 02:00 ,0,3.8,324.23,31.01,5.97,-0.85
28/10/2009 03:00 ,0,3.3,300.9,29.17,5.81,-0.85
28/10/2009 04:00 ,0,4.02,302.5,26.12,5.99,-0.85
28/10/2009 05:00 ,0,4.23,153.59,21.27,7.17,-0.85
28/10/2009 06:00 ,0,4.15,114.91,19.27,7.82,-0.85
28/10/2009 07:00 ,0,4.24,107.44,15.24,8.86,0.85
28/10/2009 08:00 ,0,3.66,116.51,14.07,9.5,20.48
28/10/2009 09:00 ,0,2.28,120.15,16.61,11.04,165.33
28/10/2009 10:00 ,0,1.33,118.59,20.13,13.55,313.25
28/10/2009 11:00 ,0,1.85,129.6,17.91,15.32,410.13
28/10/2009 12:00 ,0,2.04,133.86,23.83,15.6,418.5
28/10/2009 13:00 ,0,2.5,124.42,18.07,16.99,490.23
28/10/2009 14:00 ,0,2.57,120.93,19.69,17.61,381.28
28/10/2009 15:00 ,0,2.61,105.53,17.05,18.41,293.13
28/10/2009 16:00 ,0,1.76,112.17,16.63,17.71,127.78
28/10/2009 17:00 ,0,1.71,120.11,16.8,16.68,38.03
28/10/2009 18:00 ,0,2.83,120.88,19.87,15.04,0.62
28/10/2009 19:00 ,0,2.68,117.87,20.39,14.22,-0.85
28/10/2009 20:00 ,0,2.92,126.8,19.78,14.17,-0.85
28/10/2009 21:00 ,0,3.29,94.9,22.21,13.2,-0.85
28/10/2009 22:00 ,0,3.25,120.81,22.48,12.08,-0.85
28/10/2009 23:00 ,0,3.31,96.08,22.86,11.86,-0.85
29/10/2009 00:00 ,0,3.02,167.87,20.01,12.71,-0.85
29/10/2009 01:00 ,0,2.94,163.78,21.03,12.19,-0.85
29/10/2009 02:00 ,0,3.25,173.23,20.78,12.08,-0.85
29/10/2009 03:00 ,0,3.17,158.63,21.2,12.03,-0.85
29/10/2009 04:00 ,0,2.68,130.9,21.75,11.69,-0.85
29/10/2009 05:00 ,0,3.1,167.56,20.73,11.73,-0.85
29/10/2009 06:00 ,0,3.51,98.15,19.07,11.45,-0.85
29/10/2009 07:00 ,0,3.7,106.8,20.41,10.54,0.71
29/10/2009 08:00 ,0,3.92,162.84,19.92,10.46,14.83
29/10/2009 09:00 ,0,2.43,334.67,20.53,12.09,185.18
29/10/2009 10:00 ,0,1.9,251.69,16.67,14.65,324.78
29/10/2009 11:00 ,0,2.56,11.34,19.27,15.54,419.83
29/10/2009 12:00 ,0.1,2.71,266.97,19.06,15.91,464.5
29/10/2009 13:00 ,0,2.77,91.62,20.23,16.35,470.43
29/10/2009 14:00 ,0,2.97,137.83,21.6,16.57,412.1
29/10/2009 15:00 ,0,2.9,97.89,23.06,16.57,322.48
29/10/2009 16:00 ,0,2.83,72.1,24.82,15.95,187.7
29/10/2009 17:00 ,0,1.93,206.55,27.18,14.47,58.25
29/10/2009 18:00 ,0,2.12,185.37,27.57,12.87,0.91
29/10/2009 19:00 ,0,2.4,49.85,28.87,12.26,-0.85
29/10/2009 20:00 ,0,2.98,122.04,31.66,10.98,-0.85
29/10/2009 21:00 ,0,3.23,346.42,33.85,10.28,-0.85
29/10/2009 22:00 ,0,3.47,22.73,34.06,9.84,-0.85
29/10/2009 23:00 ,0,3.45,198.06,33.56,9.67,-0.85
30/10/2009 00:00 ,0,3.58,291.65,33.93,9.05,-0.85
30/10/2009 01:00 ,0,3.3,277.11,33.32,8.49,-0.85
30/10/2009 02:00 ,0,3.42,304.42,32.23,8.67,-0.85
30/10/2009 03:00 ,0,3.46,315.29,33.62,8.01,-0.85
30/10/2009 04:00 ,0,3.29,341.11,34.46,7.48,-0.85
30/10/2009 05:00 ,0,3.14,314.62,34.55,7.4,-0.85
30/10/2009 06:00 ,0,3.3,335.98,37.2,6.89,-0.85
30/10/2009 07:00 ,0,3.62,331.29,38.08,6.12,0.91
30/10/2009 08:00 ,0,2.85,311.42,38.16,5.67,15
30/10/2009 09:00 ,0,2.26,322.84,37.15,7.33,179.05
30/10/2009 10:00 ,0,1.41,344.57,41.53,8.69,323.15
30/10/2009 11:00 ,0,1.79,257,43.25,8.71,422.35
30/10/2009 12:00 ,0,1.95,41.35,46.64,9.01,472.1
30/10/2009 13:00 ,0,2.62,69.17,48.89,9.23,472.78
30/10/2009 14:00 ,0,2,79.24,44.9,9.51,420.65
30/10/2009 15:00 ,0,1.61,90.85,46.3,9.75,321.53
30/10/2009 16:00 ,0,1.35,93.72,49.17,9.39,191.85
30/10/2009 17:00 ,0,0.97,91.32,51.52,8.22,55.21
30/10/2009 18:00 ,0,1.6,86.72,55.42,6.39,0.68
30/10/2009 19:00 ,0,1.86,83.85,56.61,5.61,-0.85
30/10/2009 20:00 ,0,2.09,88.84,58.69,5.08,-0.85
30/10/2009 21:00 ,0,2.22,84.92,60.12,4.63,-0.85
30/10/2009 22:00 ,0,1.72,112.26,61.96,3.97,-0.85
30/10/2009 23:00 ,0,2.17,93.53,64.31,3.53,-0.85
31/10/2009 00:00 ,0,2.29,244.72,67.37,3.14,-0.85
31/10/2009 01:00 ,0,1.65,305.2,67.72,2.6,-0.85
31/10/2009 02:00 ,0,1.85,291.29,68.46,2.04,-0.85
31/10/2009 03:00 ,0,2.06,269.47,68.83,1.9,-0.85
31/10/2009 04:00 ,0,3.2,271.49,64.33,1.78,-0.85
31/10/2009 05:00 ,0,3.33,236.11,54.24,2.28,-0.85
31/10/2009 06:00 ,0,3.3,136,52.06,1.96,-0.82
31/10/2009 07:00 ,0,3.12,128,50.1,2.02,0.88
31/10/2009 08:00 ,0,3.11,68.56,45.72,2.38,15.01
31/10/2009 09:00 ,0,2.03,83.35,40.9,4.82,183.42
31/10/2009 10:00 ,0,1.43,45.08,45.08,6.59,333.08
31/10/2009 11:00 ,0,1.76,53.76,44.76,8.51,425.93
31/10/2009 12:00 ,0,2.33,65.99,52.25,7.72,309.3
31/10/2009 13:00 ,0,2.41,75.68,46.99,8.41,328.68
31/10/2009 14:00 ,0,2.56,124.55,37.44,9.55,296.53
31/10/2009 15:00 ,0,2.57,65.25,26.18,12.28,247.28
31/10/2009 16:00 ,0,2.09,87.16,24.01,11.69,90.15
31/10/2009 17:00 ,0,1.84,95.25,42.46,8.31,28.43
31/10/2009 18:00 ,0,2.97,89.56,47.12,6.31,0.26
31/10/2009 19:00 ,0,3.25,165.86,29.87,7.36,-0.85
31/10/2009 20:00 ,0,3.21,126.65,25.56,8.18,-0.85
31/10/2009 21:00 ,0,3.61,131.04,25.63,7.67,-0.85
31/10/2009 22:00 ,0,3.41,239.03,25.51,7.37,-0.85
31/10/2009 23:00 ,0,2.72,178.77,25.03,7.91,-0.85
01/11/2009 00:00,0,3.36,250.42,26.84,7.74,-0.85
01/11/2009 01:00,0,3.62,241.32,29.18,7.24,-0.85
01/11/2009 02:00,0,2.99,224.4,30.31,7.2,-0.85
01/11/2009 03:00,0,3.19,239.35,32.5,7.18,-0.85
01/11/2009 04:00,0,3.1,248.75,34.78,6.88,-0.85
01/11/2009 05:00,0,2.89,240.18,38.34,6.8,-0.82
01/11/2009 06:00,0,2.8,15,39.37,6.74,-0.85
01/11/2009 07:00,0,3.24,188.44,40.22,6.67,0.65
01/11/2009 08:00,0,2.61,111.02,41.46,6.87,17.22
01/11/2009 09:00,0,2.09,61.15,38.21,8.47,160.74
01/11/2009 10:00,0,1.62,93.99,35.29,10.6,311.75
01/11/2009 11:00,0,1.53,87.71,32.27,12.37,409.9
01/11/2009 12:00,0,1.86,39.44,56.41,11.04,460.2
01/11/2009 13:00,0,1.6,34.63,64.81,8.22,449.28
01/11/2009 14:00,0,1.36,9.39,60.81,8.53,407.05
01/11/2009 15:00,0,1.99,31.51,56.96,8.83,308.63
01/11/2009 16:00,0,0.98,18.6,54.01,8.67,161.5
01/11/2009 17:00,0,1.02,138.72,56.34,7.24,38.79
01/11/2009 18:00,0,1.45,84.02,57.08,6.07,0.11
01/11/2009 19:00,0,1.47,64.84,59.51,5.29,-0.85
01/11/2009 20:00,0,1.74,105.05,60.49,4.75,-0.85
01/11/2009 21:00,0,1.99,93.15,62.54,4.27,-0.85
01/11/2009 22:00,0,1.73,115.02,66.72,3.61,-0.85
01/11/2009 23:00,0,1.69,118.8,67.01,3.4,-0.85
02/11/2009 00:00,0,1.81,254.37,69.86,2.72,-0.85
02/11/2009 01:00,0,1.12,240.19,73.75,2.57,-0.82
02/11/2009 02:00,0,0.94,228.18,79.21,2.13,-0.85
02/11/2009 03:00,0,0.72,221.08,83.35,1.94,-0.85
02/11/2009 04:00,0,0.81,264.25,85.43,1.76,-0.85
02/11/2009 05:00,0,0.75,97.45,84.9,1.92,-0.85
02/11/2009 06:00,0,0.95,76.51,83.55,2.05,-0.85
02/11/2009 07:00,0,0.94,126.71,81.53,2.22,-0.11
02/11/2009 08:00,0,0.89,93.11,82.88,2.16,18.41
02/11/2009 09:00,0,1.18,120.7,83.08,2.41,84.5
02/11/2009 10:00,0,1.44,108.96,83.78,2.35,115.4
02/11/2009 11:00,0,1.51,118.23,81,2.53,80.76
02/11/2009 12:00,0,1.43,114.51,89.8,1.73,66.6
02/11/2009 13:00,0.1,1.22,118.98,96.6,1.19,48.18
02/11/2009 14:00,0,1.06,120.9,100.08,0.55,41.42
02/11/2009 15:00,0.1,1.32,115.11,101.23,-0.12,28.07
02/11/2009 16:00,0,1.36,127.25,101.53,-0.17,12.81
02/11/2009 17:00,0,0.82,120.08,101.68,-0.08,1.7
02/11/2009 18:00,0,1.58,127.61,101.63,0.06,-0.85
02/11/2009 19:00,0,2.35,123.41,100.48,-0.09,-0.85
02/11/2009 20:00,0,1.36,131.16,99.2,0.38,-0.85
02/11/2009 21:00,0,0.8,130.73,97.4,0.45,-0.85
02/11/2009 22:00,0,1.03,147.04,96.03,0.48,-0.85
02/11/2009 23:00,0,2.8,214.52,74.8,1.05,-0.85
03/11/2009 00:00,0,2.09,175.04,74.39,0.86,-0.85
03/11/2009 01:00,0,2.19,196.17,62.11,0.87,-0.85
03/11/2009 02:00,0,1.5,179.33,71.82,-0.02,-0.85
03/11/2009 03:00,0,1.47,183.97,73.32,-0.24,-0.85
03/11/2009 04:00,0,1.77,203.83,70.97,-0.3,-0.85
03/11/2009 05:00,0,2.03,214.61,68.47,-0.27,-0.85
03/11/2009 06:00,0,2.22,77.28,68.84,-0.25,-0.85
03/11/2009 07:00,0,2.56,123.63,65.44,-0.37,-0.26
03/11/2009 08:00,0,2.28,140.76,62.63,0.08,6.85
03/11/2009 09:00,0,2.1,134.95,62.98,0.51,33.39
03/11/2009 10:00,0.1,1.59,135.54,59.8,1.18,163.56
03/11/2009 11:00,0,1.65,137.02,55.46,2.24,413.8
03/11/2009 12:00,0.2,2.58,142.09,52.48,2.71,464.03
03/11/2009 13:00,0.5,3.29,127.48,54.55,3.01,476.1
03/11/2009 14:00,0.5,3.09,137.32,47.92,3.34,411.25
03/11/2009 15:00,0.3,2.15,134.76,48.56,3.52,299.95
03/11/2009 16:00,0.1,2.09,136.17,49.04,3.63,178.45
03/11/2009 17:00,0,2.14,137.62,53.72,3.01,42.23
03/11/2009 18:00,0,3.32,141.17,57.18,1.25,0.26
03/11/2009 19:00,0,3.83,142.43,55.81,1.56,-0.85
03/11/2009 20:00,0,3.27,130.99,48.97,2.21,-0.85
03/11/2009 21:00,0,2.86,131.71,61.9,2.86,-0.82
03/11/2009 22:00,0,2.03,145.46,77.97,1.7,-0.85
03/11/2009 23:00,0,1.1,134.32,88.05,0.25,-0.85
04/11/2009 00:00,0,1.01,151.78,87.43,-0.36,-0.85
04/11/2009 01:00,0,1.76,145.19,86.38,-0.56,-0.85
04/11/2009 02:00,0,1.55,262.96,90,-0.84,-0.82
04/11/2009 03:00,0,1.52,250.99,87.23,-0.66,-0.85
04/11/2009 04:00,0,1.3,275.17,89.43,-0.99,-0.85
04/11/2009 05:00,0,1.03,234.79,89.3,-0.91,-0.85
04/11/2009 06:00,0,1.05,216.84,92.08,-1.34,-0.85
04/11/2009 07:00,0,1.39,132.35,92.78,-1.44,-0.03
04/11/2009 08:00,0,1.3,125,95.05,-1.73,16.03
04/11/2009 09:00,0,1.11,147.04,95.45,-1.66,29.7
04/11/2009 10:00,0,1.41,137.69,95.68,-0.75,209.63
04/11/2009 11:00,0,1.48,135.2,97.08,-0.63,174.25
04/11/2009 12:00,0.8,1.36,140.03,94.38,0.65,293.45
04/11/2009 13:00,0.5,1.33,100.04,93.9,0.39,135.28
04/11/2009 14:00,0.1,1.21,118.54,97.63,0,56.35
04/11/2009 15:00,0.2,1.09,130.57,96.98,-0.26,68.45
04/11/2009 16:00,0,1.08,114.12,97.83,-0.27,17.35
04/11/2009 17:00,0,1.61,108.62,100.45,-0.45,5.17
04/11/2009 18:00,0,1.67,82.4,96.35,-0.45,0.09
04/11/2009 19:00,0,2.96,102.88,90.45,-0.5,-0.85
04/11/2009 20:00,0,4.49,134.08,86.8,-0.99,-0.85
04/11/2009 21:00,0,4.26,136.62,85.65,-1.34,-0.82
04/11/2009 22:00,0,3.68,149.66,85.65,-1.83,-0.82
04/11/2009 23:00,0,4.08,133.59,79.77,-1.91,-0.82
05/11/2009 00:00,0,3.66,153.36,77.49,-2.01,-0.8
05/11/2009 01:00,0,4.97,171.59,71.56,-1.57,-0.82
05/11/2009 02:00,0,4.6,151.84,72.95,-2,-0.85
05/11/2009 03:00,0,4.54,268.69,72.19,-2.22,-0.77
05/11/2009 04:00,0,4.16,328.61,72.06,-2.47,-0.8
05/11/2009 05:00,0,3.8,314.67,70.48,-2.52,-0.71
05/11/2009 06:00,0,4.24,315.79,70.44,-2.65,-0.8
05/11/2009 07:00,0,4.4,327.81,71.29,-2.89,0.31
05/11/2009 08:00,0,3.83,172.5,70.48,-2.91,13.33
05/11/2009 09:00,0,3.31,92.82,67.37,-2.02,136.7
05/11/2009 10:00,0,1.66,334.13,64.35,0.59,283.9
05/11/2009 11:00,0.2,1.31,259.94,71.43,-0.36,376.83
05/11/2009 12:00,0.3,1.65,114.77,75,0.16,419.28
05/11/2009 13:00,0.2,1.79,107.27,76.08,0.5,321.5
05/11/2009 14:00,0.3,1.84,117.78,77.12,0.98,275.1
05/11/2009 15:00,0.1,1.44,112.11,74.98,1.24,243.18
05/11/2009 16:00,0.1,1.22,108.74,78.51,1.15,139.8
05/11/2009 17:00,0,1.15,128.58,84.98,-0.04,17.78
05/11/2009 18:00,0,0.93,122.57,87.05,-0.16,-0.17
05/11/2009 19:00,0,0.91,126.1,87.75,-0.05,-0.8
05/11/2009 20:00,0,0.89,123.15,86.63,0.07,-0.82
05/11/2009 21:00,0,0.95,120.2,87.3,-0.17,-0.85
05/11/2009 22:00,0,0.99,127.26,87.68,-0.16,-0.85
05/11/2009 23:00,0,1.04,139.16,85.55,-0.11,-0.85
06/11/2009 00:00,0,1.08,163.65,86.58,-0.38,-0.85
06/11/2009 01:00,0,1.05,208.48,85.63,-0.45,-0.85
06/11/2009 02:00,0,0.88,207.85,84.6,-0.62,-0.85
06/11/2009 03:00,0,0.59,211.76,92.85,-1.06,-0.85
06/11/2009 04:00,0,0.48,228.1,99.95,-1.78,-0.85
06/11/2009 05:00,0,0.89,224.06,99.4,-1.61,-0.85
06/11/2009 06:00,0,1,134.55,97.88,-1.3,-0.82
06/11/2009 07:00,0,0.79,50.25,96.3,-0.99,-0.82
06/11/2009 08:00,0,0.79,37.38,100.15,-1.16,5.14
06/11/2009 09:00,0,0.87,35.71,99.78,-1,22.99
06/11/2009 10:00,0,1.01,48.87,96.4,-0.52,26.88
06/11/2009 11:00,0,1.26,58.08,96.73,-0.27,49.34
06/11/2009 12:00,0,1.15,92.7,97.8,-0.15,76.95
06/11/2009 13:00,0.2,1.52,102.46,96.78,0.23,171.5
06/11/2009 14:00,0.6,1.44,108.54,91.95,0.87,175.08
06/11/2009 15:00,0.5,1.48,92.69,92.78,1.02,113.9
06/11/2009 16:00,0.4,1.52,33.82,88.35,1.39,62.15
06/11/2009 17:00,0.2,2.03,52.25,78.01,1.82,17.61
06/11/2009 18:00,0,2.29,62.07,83.6,1.36,0.11
